filename,type,source,year,name,con,author,detection,length
transposition_2011_digitalcons_x11_3.txt,transposition,Digital cons,2011,MA11,X11,,freq,188
transposition_2011_digitalcons_e02_2.txt,transposition,Digital cons,2011,MJ11,E02,,freq,81
transposition_2011_digitalcons_e03.txt,transposition,Digital cons,2011,MJ11,E03,,freq,111
transposition_2011_digitalcons_e08_3.txt,transposition,Digital cons,2011,MJ11,E08,,freq,50
transposition_2011_digitalcons_e13.txt,transposition,Digital cons,2011,MJ11,E13,,freq,100
transposition_2011_digitalcons_e15.txt,transposition,Digital cons,2011,MJ11,E15,,freq,190
transposition_2011_digitalcons_e17.txt,transposition,Digital cons,2011,MJ11,E17,,freq,150
transposition_2011_digitalcons_e21.txt,transposition,Digital cons,2011,MJ11,E21,,freq,178
transposition_2011_digitalcons_mj2.txt,transposition,Digital cons,2011,MJ11,MJ-2,,freq,81
transposition_2011_digitalcons_xs1.txt,transposition,Digital cons,2011,MJ11,XS1,,freq,144
transposition_2011_digitalcons_ac1001.txt,transposition,Digital cons,2011,ND11,AC1001,,freq,128
transposition_2011_digitalcons_ac999.txt,transposition,Digital cons,2011,ND11,AC999,,freq,158
transposition_2011_digitalcons_e02_3.txt,transposition,Digital cons,2011,ND11,E02,,freq,61
transposition_2011_digitalcons_e05.txt,transposition,Digital cons,2011,ND11,E05,,freq,49
transposition_2011_digitalcons_e07.txt,transposition,Digital cons,2011,ND11,E07,,freq,82
transposition_2011_digitalcons_e08_4.txt,transposition,Digital cons,2011,ND11,E08,,freq,135
transposition_2011_digitalcons_e13_2.txt,transposition,Digital cons,2011,ND11,E13,,freq,125
transposition_2011_digitalcons_nd4.txt,transposition,Digital cons,2011,ND11,ND-4,,freq,145
transposition_2011_digitalcons_e02_4.txt,transposition,Digital cons,2011,SO11,E02,,freq,60
transposition_2011_digitalcons_e06_2.txt,transposition,Digital cons,2011,SO11,E06,,freq,81
transposition_2011_digitalcons_e09_4.txt,transposition,Digital cons,2011,SO11,E09,,freq,90
transposition_2011_digitalcons_e11.txt,transposition,Digital cons,2011,SO11,E11,,freq,39
transposition_2011_digitalcons_e14_2.txt,transposition,Digital cons,2011,SO11,E14,,freq,71
transposition_2011_digitalcons_e16.txt,transposition,Digital cons,2011,SO11,E16,,freq,135
transposition_2011_digitalcons_e20_2.txt,transposition,Digital cons,2011,SO11,E20,,freq,145
transposition_2011_digitalcons_x10_2.txt,transposition,Digital cons,2011,SO11,X10,,freq,105
transposition_2012_digitalcons_e03.txt,transposition,Digital cons,2012,JA12,E03,,freq,81
transposition_2012_digitalcons_e06.txt,transposition,Digital cons,2012,JA12,E06,,freq,93
transposition_2012_digitalcons_e07.txt,transposition,Digital cons,2012,JA12,E07,,freq,95
transposition_2012_digitalcons_e08.txt,transposition,Digital cons,2012,JA12,E08,,freq,83
transposition_2012_digitalcons_e12.txt,transposition,Digital cons,2012,JA12,E12,,freq,144
transposition_2012_digitalcons_e20.txt,transposition,Digital cons,2012,JA12,E20,,freq,144
transposition_2012_digitalcons_ja1.txt,transposition,Digital cons,2012,JA12,JA-1,,freq,817
transposition_2012_digitalcons_ac1002.txt,transposition,Digital cons,2012,JF12,AC1002,,freq,248
transposition_2012_digitalcons_e01.txt,transposition,Digital cons,2012,JF12,E01,,freq,45
transposition_2012_digitalcons_e04.txt,transposition,Digital cons,2012,JF12,E04,,freq,100
transposition_2012_digitalcons_e07_2.txt,transposition,Digital cons,2012,JF12,E07,,freq,133
transposition_2012_digitalcons_e08_2.txt,transposition,Digital cons,2012,JF12,E08,,freq,155
transposition_2012_digitalcons_e09.txt,transposition,Digital cons,2012,JF12,E09,,freq,150
transposition_2012_digitalcons_e19.txt,transposition,Digital cons,2012,JF12,E19,,freq,64
transposition_2012_digitalcons_e24.txt,transposition,Digital cons,2012,JF12,E24,,freq,116
transposition_2012_digitalcons_tg1.txt,transposition,Digital cons,2012,JF12,TG-1,,freq,49
transposition_2012_digitalcons_tg3.txt,transposition,Digital cons,2012,JF12,TG-3,,freq,63
transposition_2012_digitalcons_x09.txt,transposition,Digital cons,2012,JF12,X09,,freq,84
transposition_2012_digitalcons_e05.txt,transposition,Digital cons,2012,MA12,E05,,freq,188
transposition_2012_digitalcons_e08_3.txt,transposition,Digital cons,2012,MA12,E08,,freq,105
transposition_2012_digitalcons_e09_2.txt,transposition,Digital cons,2012,MA12,E09,,freq,60
transposition_2012_digitalcons_e12_2.txt,transposition,Digital cons,2012,MA12,E12,,freq,52
transposition_2012_digitalcons_e14.txt,transposition,Digital cons,2012,MA12,E14,,freq,140
transposition_2012_digitalcons_x10.txt,transposition,Digital cons,2012,MA12,X10,,freq,124
transposition_2012_digitalcons_xs2.txt,transposition,Digital cons,2012,MA12,XS2,,freq,246
transposition_2012_digitalcons_ac1013.txt,transposition,Digital cons,2012,MJ12,AC1013,,freq,140
transposition_2012_digitalcons_e01_2.txt,transposition,Digital cons,2012,MJ12,E01,,freq,130
transposition_2012_digitalcons_e02.txt,transposition,Digital cons,2012,MJ12,E02,,freq,53
transposition_2012_digitalcons_e10.txt,transposition,Digital cons,2012,MJ12,E10,,freq,88
transposition_2012_digitalcons_e11.txt,transposition,Digital cons,2012,MJ12,E11,,freq,58
transposition_2012_digitalcons_e14_2.txt,transposition,Digital cons,2012,MJ12,E14,,freq,110
transposition_2012_digitalcons_e17.txt,transposition,Digital cons,2012,MJ12,E17,,freq,100
transposition_2012_digitalcons_e26.txt,transposition,Digital cons,2012,MJ12,E26,,freq,102
transposition_2012_digitalcons_e07_3.txt,transposition,Digital cons,2012,ND12,E07,,freq,80
transposition_2012_digitalcons_e08_4.txt,transposition,Digital cons,2012,ND12,E08,,freq,80
transposition_2012_digitalcons_e09_3.txt,transposition,Digital cons,2012,ND12,E09,,freq,107
transposition_2012_digitalcons_e16.txt,transposition,Digital cons,2012,ND12,E16,,freq,125
transposition_2012_digitalcons_ac1025.txt,transposition,Digital cons,2012,SO12,AC1025,,freq,100
transposition_2012_digitalcons_e01_3.txt,transposition,Digital cons,2012,SO12,E01,,freq,63
transposition_2012_digitalcons_e02_2.txt,transposition,Digital cons,2012,SO12,E02,,freq,50
transposition_2012_digitalcons_e07_4.txt,transposition,Digital cons,2012,SO12,E07,,freq,90
transposition_2012_digitalcons_e09_4.txt,transposition,Digital cons,2012,SO12,E09,,freq,155
transposition_2012_digitalcons_e10_2.txt,transposition,Digital cons,2012,SO12,E10,,freq,157
transposition_2012_digitalcons_e25.txt,transposition,Digital cons,2012,SO12,E25,,freq,145
transposition_2012_digitalcons_so4.txt,transposition,Digital cons,2012,SO12,SO-4,,freq,390
transposition_2013_digitalcons_e01.txt,transposition,Digital cons,2013,JA13,E01,,freq,77
transposition_2013_digitalcons_e05.txt,transposition,Digital cons,2013,JA13,E05,,freq,100
transposition_2013_digitalcons_e08.txt,transposition,Digital cons,2013,JA13,E08,,freq,99
transposition_2013_digitalcons_e10.txt,transposition,Digital cons,2013,JA13,E10,,freq,45
transposition_2013_digitalcons_e15.txt,transposition,Digital cons,2013,JA13,E15,,freq,135
transposition_2013_digitalcons_ja2.txt,transposition,Digital cons,2013,JA13,JA2,,freq,327
transposition_2013_digitalcons_x09.txt,transposition,Digital cons,2013,JA13,X09,,freq,86
transposition_2013_digitalcons_x10.txt,transposition,Digital cons,2013,JA13,X10,,freq,87
transposition_2013_digitalcons_x11.txt,transposition,Digital cons,2013,JA13,X11,,freq,137
transposition_2013_digitalcons_e01_2.txt,transposition,Digital cons,2013,JF13,E01,,freq,90
transposition_2013_digitalcons_e02.txt,transposition,Digital cons,2013,JF13,E02,,freq,71
transposition_2013_digitalcons_e03.txt,transposition,Digital cons,2013,JF13,E03,,freq,100
transposition_2013_digitalcons_e08_2.txt,transposition,Digital cons,2013,JF13,E08,,freq,161
transposition_2013_digitalcons_e10_2.txt,transposition,Digital cons,2013,JF13,E10,,freq,93
transposition_2013_digitalcons_e13.txt,transposition,Digital cons,2013,JF13,E13,,freq,75
transposition_2013_digitalcons_e14.txt,transposition,Digital cons,2013,JF13,E14,,freq,120
transposition_2013_digitalcons_e22.txt,transposition,Digital cons,2013,JF13,E22,,freq,105
transposition_2013_digitalcons_jf4.txt,transposition,Digital cons,2013,JF13,JF-4,,freq,77
transposition_2013_digitalcons_jf8.txt,transposition,Digital cons,2013,JF13,JF-8,,freq,75
transposition_2013_digitalcons_x12.txt,transposition,Digital cons,2013,JF13,X12,,freq,135
transposition_2013_digitalcons_ac1037.txt,transposition,Digital cons,2013,MA13,AC1037,,freq,69
transposition_2013_digitalcons_e01_3.txt,transposition,Digital cons,2013,MA13,E01,,freq,70
transposition_2013_digitalcons_e06.txt,transposition,Digital cons,2013,MA13,E06,,freq,81
transposition_2013_digitalcons_e08_3.txt,transposition,Digital cons,2013,MA13,E08,,freq,127
transposition_2013_digitalcons_e11.txt,transposition,Digital cons,2013,MA13,E11,,freq,92
transposition_2013_digitalcons_e12.txt,transposition,Digital cons,2013,MA13,E12,,freq,135
transposition_2013_digitalcons_x11_2.txt,transposition,Digital cons,2013,MA13,X11,,freq,167
transposition_2013_digitalcons_e05_2.txt,transposition,Digital cons,2013,MJ13,E05,,freq,119
transposition_2013_digitalcons_e08_4.txt,transposition,Digital cons,2013,MJ13,E08,,freq,126
transposition_2013_digitalcons_e10_3.txt,transposition,Digital cons,2013,MJ13,E10,,freq,144
transposition_2013_digitalcons_e16.txt,transposition,Digital cons,2013,MJ13,E16,,freq,100
transposition_2013_digitalcons_e24.txt,transposition,Digital cons,2013,MJ13,E24,,freq,152
transposition_2013_digitalcons_x09_2.txt,transposition,Digital cons,2013,MJ13,X09,,freq,100
transposition_2013_digitalcons_x12_2.txt,transposition,Digital cons,2013,MJ13,X12,,freq,179
transposition_2013_digitalcons_e01_4.txt,transposition,Digital cons,2013,ND13,E01,,freq,120
transposition_2013_digitalcons_e02_2.txt,transposition,Digital cons,2013,ND13,E02,,freq,89
transposition_2013_digitalcons_e07.txt,transposition,Digital cons,2013,ND13,E07,,freq,90
transposition_2013_digitalcons_e11_2.txt,transposition,Digital cons,2013,ND13,E11,,freq,81
transposition_2013_digitalcons_e15_2.txt,transposition,Digital cons,2013,ND13,E15,,freq,150
transposition_2013_digitalcons_nd5.txt,transposition,Digital cons,2013,ND13,ND-5,,freq,300
transposition_2013_digitalcons_ac1056.txt,transposition,Digital cons,2013,SO13,AC1056,,freq,64
transposition_2013_digitalcons_e05_3.txt,transposition,Digital cons,2013,SO13,E05,,freq,70
transposition_2013_digitalcons_e06_2.txt,transposition,Digital cons,2013,SO13,E06,,freq,119
transposition_2013_digitalcons_e10_4.txt,transposition,Digital cons,2013,SO13,E10,,freq,78
transposition_2013_digitalcons_e26.txt,transposition,Digital cons,2013,SO13,E26,,freq,136
transposition_2013_digitalcons_x10_2.txt,transposition,Digital cons,2013,SO13,X10,,freq,107
transposition_2013_digitalcons_xs1.txt,transposition,Digital cons,2013,SO13,XS1,,freq,100
transposition_2014_digitalcons_ac1078.txt,transposition,Digital cons,2014,JA14,AC1078,,freq,100
transposition_2014_digitalcons_e02.txt,transposition,Digital cons,2014,JA14,E02,,freq,63
transposition_2014_digitalcons_e07.txt,transposition,Digital cons,2014,JA14,E07,,freq,60
transposition_2014_digitalcons_e09.txt,transposition,Digital cons,2014,JA14,E09,,freq,107
transposition_2014_digitalcons_e14.txt,transposition,Digital cons,2014,JA14,E14,,freq,224
transposition_2014_digitalcons_x09.txt,transposition,Digital cons,2014,JA14,X09,,freq,68
transposition_2014_digitalcons_ac1065.txt,transposition,Digital cons,2014,JF14,AC1065,,freq,95
transposition_2014_digitalcons_e02_2.txt,transposition,Digital cons,2014,JF14,E02,,freq,81
transposition_2014_digitalcons_e08.txt,transposition,Digital cons,2014,JF14,E08,,freq,82
transposition_2014_digitalcons_e09_2.txt,transposition,Digital cons,2014,JF14,E09,,freq,132
transposition_2014_digitalcons_e11.txt,transposition,Digital cons,2014,JF14,E11,,freq,135
transposition_2014_digitalcons_e13.txt,transposition,Digital cons,2014,JF14,E13,,freq,130
transposition_2014_digitalcons_e24.txt,transposition,Digital cons,2014,JF14,E24,,freq,80
transposition_2014_digitalcons_jf13.txt,transposition,Digital cons,2014,JF14,JF-13,,freq,100
transposition_2014_digitalcons_jf6.txt,transposition,Digital cons,2014,JF14,JF-6,,freq,90
transposition_2014_digitalcons_jf7.txt,transposition,Digital cons,2014,JF14,JF-7,,freq,67
transposition_2014_digitalcons_jf9.txt,transposition,Digital cons,2014,JF14,JF-9,,freq,140
transposition_2014_digitalcons_x10.txt,transposition,Digital cons,2014,JF14,X10,,freq,147
transposition_2014_digitalcons_e01.txt,transposition,Digital cons,2014,MA14,E01,,freq,70
transposition_2014_digitalcons_e07_2.txt,transposition,Digital cons,2014,MA14,E07,,freq,86
transposition_2014_digitalcons_e08_2.txt,transposition,Digital cons,2014,MA14,E08,,freq,64
transposition_2014_digitalcons_e13_2.txt,transposition,Digital cons,2014,MA14,E13,,freq,60
transposition_2014_digitalcons_e20.txt,transposition,Digital cons,2014,MA14,E20,,freq,64
transposition_2014_digitalcons_x10_2.txt,transposition,Digital cons,2014,MA14,X10,,freq,75
transposition_2014_digitalcons_ac1074.txt,transposition,Digital cons,2014,MJ14,AC1074,,freq,235
transposition_2014_digitalcons_e04.txt,transposition,Digital cons,2014,MJ14,E04,,freq,54
transposition_2014_digitalcons_e05.txt,transposition,Digital cons,2014,MJ14,E05,,freq,114
transposition_2014_digitalcons_e07_3.txt,transposition,Digital cons,2014,MJ14,E07,,freq,190
transposition_2014_digitalcons_e08_3.txt,transposition,Digital cons,2014,MJ14,E08,,freq,156
transposition_2014_digitalcons_e15.txt,transposition,Digital cons,2014,MJ14,E15,,freq,125
transposition_2014_digitalcons_e23.txt,transposition,Digital cons,2014,MJ14,E23,,freq,150
transposition_2014_digitalcons_mj1.txt,transposition,Digital cons,2014,MJ14,MJ-1,,freq,179
transposition_2014_digitalcons_mj2.txt,transposition,Digital cons,2014,MJ14,MJ-2,,freq,277
transposition_2014_digitalcons_mj6.txt,transposition,Digital cons,2014,MJ14,MJ-6,,freq,25
transposition_2014_digitalcons_x11.txt,transposition,Digital cons,2014,MJ14,X11,,freq,181
transposition_2014_digitalcons_x12.txt,transposition,Digital cons,2014,MJ14,X12,,freq,151
transposition_2014_digitalcons_ac1089.txt,transposition,Digital cons,2014,ND14,AC1089,,freq,262
transposition_2014_digitalcons_ac1091.txt,transposition,Digital cons,2014,ND14,AC1091,,freq,64
transposition_2014_digitalcons_e01_2.txt,transposition,Digital cons,2014,ND14,E01,,freq,84
transposition_2014_digitalcons_e06.txt,transposition,Digital cons,2014,ND14,E06,,freq,97
transposition_2014_digitalcons_e09_3.txt,transposition,Digital cons,2014,ND14,E09,,freq,89
transposition_2014_digitalcons_e10.txt,transposition,Digital cons,2014,ND14,E10,,freq,64
transposition_2014_digitalcons_e11_2.txt,transposition,Digital cons,2014,ND14,E11,,freq,157
transposition_2014_digitalcons_nd1.txt,transposition,Digital cons,2014,ND14,ND-1,,freq,946
transposition_2014_digitalcons_ac1083.txt,transposition,Digital cons,2014,SO14,AC1083,,freq,116
transposition_2014_digitalcons_e05_2.txt,transposition,Digital cons,2014,SO14,E05,,freq,57
transposition_2014_digitalcons_e08_4.txt,transposition,Digital cons,2014,SO14,E08,,freq,100
transposition_2014_digitalcons_e10_2.txt,transposition,Digital cons,2014,SO14,E10,,freq,57
transposition_2014_digitalcons_e12.txt,transposition,Digital cons,2014,SO14,E12,,freq,130
transposition_2014_digitalcons_e15_2.txt,transposition,Digital cons,2014,SO14,E15,,freq,148
transposition_2014_digitalcons_e16.txt,transposition,Digital cons,2014,SO14,E16,,freq,81
transposition_2014_digitalcons_e22.txt,transposition,Digital cons,2014,SO14,E22,,freq,129
transposition_2014_digitalcons_x10_3.txt,transposition,Digital cons,2014,SO14,X10,,freq,114
transposition_2015_digitalcons_ac1107.txt,transposition,Digital cons,2015,JA15,AC1107,,freq,176
transposition_2015_digitalcons_e08.txt,transposition,Digital cons,2015,JA15,E08,,freq,64
transposition_2015_digitalcons_e09.txt,transposition,Digital cons,2015,JA15,E09,,freq,199
transposition_2015_digitalcons_e10.txt,transposition,Digital cons,2015,JA15,E10,,freq,111
transposition_2015_digitalcons_e13.txt,transposition,Digital cons,2015,JA15,E13,,freq,138
transposition_2015_digitalcons_e01.txt,transposition,Digital cons,2015,JF15,E01,,freq,69
transposition_2015_digitalcons_e02.txt,transposition,Digital cons,2015,JF15,E02,,freq,64
transposition_2015_digitalcons_e07.txt,transposition,Digital cons,2015,JF15,E07,,freq,128
transposition_2015_digitalcons_e10_2.txt,transposition,Digital cons,2015,JF15,E10,,freq,114
transposition_2015_digitalcons_e26.txt,transposition,Digital cons,2015,JF15,E26,,freq,129
transposition_2015_digitalcons_jf7.txt,transposition,Digital cons,2015,JF15,JF-7,,freq,65
transposition_2015_digitalcons_e01_2.txt,transposition,Digital cons,2015,MA15,E01,,freq,87
transposition_2015_digitalcons_e04.txt,transposition,Digital cons,2015,MA15,E04,,freq,155
transposition_2015_digitalcons_e06.txt,transposition,Digital cons,2015,MA15,E06,,freq,113
transposition_2015_digitalcons_e07_2.txt,transposition,Digital cons,2015,MA15,E07,,freq,54
transposition_2015_digitalcons_e09_2.txt,transposition,Digital cons,2015,MA15,E09,,freq,116
transposition_2015_digitalcons_e12.txt,transposition,Digital cons,2015,MA15,E12,,freq,68
transposition_2015_digitalcons_e14.txt,transposition,Digital cons,2015,MA15,E14,,freq,125
transposition_2015_digitalcons_ma.txt,transposition,Digital cons,2015,MA15,MA,,freq,291
transposition_2015_digitalcons_ma_2.txt,transposition,Digital cons,2015,MA15,MA,,freq,220
transposition_2015_digitalcons_ma_3.txt,transposition,Digital cons,2015,MA15,MA,,freq,286
transposition_2015_digitalcons_ma_4.txt,transposition,Digital cons,2015,MA15,MA,,freq,120
transposition_2015_digitalcons_ac1105.txt,transposition,Digital cons,2015,MJ15,AC1105,,freq,132
transposition_2015_digitalcons_e01_3.txt,transposition,Digital cons,2015,MJ15,E01,,freq,80
transposition_2015_digitalcons_e03.txt,transposition,Digital cons,2015,MJ15,E03,,freq,103
transposition_2015_digitalcons_e04_2.txt,transposition,Digital cons,2015,MJ15,E04,,freq,64
transposition_2015_digitalcons_e07_3.txt,transposition,Digital cons,2015,MJ15,E07,,freq,67
transposition_2015_digitalcons_e19.txt,transposition,Digital cons,2015,MJ15,E19,,freq,79
transposition_2015_digitalcons_e20.txt,transposition,Digital cons,2015,MJ15,E20,,freq,100
transposition_2015_digitalcons_e05.txt,transposition,Digital cons,2015,ND15,E05,,freq,85
transposition_2015_digitalcons_e07_4.txt,transposition,Digital cons,2015,ND15,E07,,freq,70
transposition_2015_digitalcons_e08_2.txt,transposition,Digital cons,2015,ND15,E08,,freq,93
transposition_2015_digitalcons_e10_3.txt,transposition,Digital cons,2015,ND15,E10,,freq,109
transposition_2015_digitalcons_e19_2.txt,transposition,Digital cons,2015,ND15,E19,,freq,100
transposition_2015_digitalcons_nd1.txt,transposition,Digital cons,2015,ND15,ND-1,,freq,446
transposition_2015_digitalcons_nd2.txt,transposition,Digital cons,2015,ND15,ND-2,,freq,82
transposition_2015_digitalcons_nd3.txt,transposition,Digital cons,2015,ND15,ND-3,,freq,102
transposition_2015_digitalcons_x09.txt,transposition,Digital cons,2015,ND15,X09,,freq,112
transposition_2015_digitalcons_ac1113.txt,transposition,Digital cons,2015,SO15,AC1113,,freq,100
transposition_2015_digitalcons_ac1114.txt,transposition,Digital cons,2015,SO15,AC1114,,freq,125
transposition_2015_digitalcons_e01_4.txt,transposition,Digital cons,2015,SO15,E01,,freq,78
transposition_2015_digitalcons_e02_2.txt,transposition,Digital cons,2015,SO15,E02,,freq,99
transposition_2015_digitalcons_e04_3.txt,transposition,Digital cons,2015,SO15,E04,,freq,64
transposition_2015_digitalcons_e07_5.txt,transposition,Digital cons,2015,SO15,E07,,freq,72
transposition_2015_digitalcons_e12_2.txt,transposition,Digital cons,2015,SO15,E12,,freq,145
transposition_2015_digitalcons_e24.txt,transposition,Digital cons,2015,SO15,E24,,freq,218
transposition_2015_digitalcons_so2.txt,transposition,Digital cons,2015,SO15,SO-2,,freq,43
transposition_2015_digitalcons_x09_2.txt,transposition,Digital cons,2015,SO15,X09,,freq,90
transposition_2015_digitalcons_x10.txt,transposition,Digital cons,2015,SO15,X10,,freq,119
transposition_2016_digitalcons_ac1137.txt,transposition,Digital cons,2016,JA16,AC1137,,freq,192
transposition_2016_digitalcons_ac1139.txt,transposition,Digital cons,2016,JA16,AC1139,,freq,81
transposition_2016_digitalcons_e01.txt,transposition,Digital cons,2016,JA16,E01,,freq,125
transposition_2016_digitalcons_e05.txt,transposition,Digital cons,2016,JA16,E05,,freq,53
transposition_2016_digitalcons_e06.txt,transposition,Digital cons,2016,JA16,E06,,freq,141
transposition_2016_digitalcons_e07.txt,transposition,Digital cons,2016,JA16,E07,,freq,148
transposition_2016_digitalcons_e10.txt,transposition,Digital cons,2016,JA16,E10,,freq,105
transposition_2016_digitalcons_xs2.txt,transposition,Digital cons,2016,JA16,XS2,,freq,162
transposition_2016_digitalcons_ac1122.txt,transposition,Digital cons,2016,JF16,AC1122,,freq,350
transposition_2016_digitalcons_e01_2.txt,transposition,Digital cons,2016,JF16,E01,,freq,70
transposition_2016_digitalcons_e07_2.txt,transposition,Digital cons,2016,JF16,E07,,freq,100
transposition_2016_digitalcons_e08.txt,transposition,Digital cons,2016,JF16,E08,,freq,210
transposition_2016_digitalcons_e11.txt,transposition,Digital cons,2016,JF16,E11,,freq,58
transposition_2016_digitalcons_e14.txt,transposition,Digital cons,2016,JF16,E14,,freq,102
transposition_2016_digitalcons_e16.txt,transposition,Digital cons,2016,JF16,E16,,freq,125
transposition_2016_digitalcons_jf5.txt,transposition,Digital cons,2016,JF16,JF-5,,freq,72
transposition_2016_digitalcons_jf6.txt,transposition,Digital cons,2016,JF16,JF-6,,freq,89
transposition_2016_digitalcons_ac1129.txt,transposition,Digital cons,2016,MA16,AC1129,,freq,57
transposition_2016_digitalcons_e02.txt,transposition,Digital cons,2016,MA16,E02,,freq,76
transposition_2016_digitalcons_e08_2.txt,transposition,Digital cons,2016,MA16,E08,,freq,68
transposition_2016_digitalcons_e09.txt,transposition,Digital cons,2016,MA16,E09,,freq,77
transposition_2016_digitalcons_e10_2.txt,transposition,Digital cons,2016,MA16,E10,,freq,85
transposition_2016_digitalcons_e12.txt,transposition,Digital cons,2016,MA16,E12,,freq,165
transposition_2016_digitalcons_e22.txt,transposition,Digital cons,2016,MA16,E22,,freq,80
transposition_2016_digitalcons_ma4.txt,transposition,Digital cons,2016,MA16,MA-4,,freq,87
transposition_2016_digitalcons_e03.txt,transposition,Digital cons,2016,MJ16,E03,,freq,64
transposition_2016_digitalcons_e06_2.txt,transposition,Digital cons,2016,MJ16,E06,,freq,113
transposition_2016_digitalcons_e12_2.txt,transposition,Digital cons,2016,MJ16,E12,,freq,49
transposition_2016_digitalcons_mj2.txt,transposition,Digital cons,2016,MJ16,MJ-2,,freq,97
transposition_2016_digitalcons_e01_3.txt,transposition,Digital cons,2016,ND16,E01,,freq,38
transposition_2016_digitalcons_e06_3.txt,transposition,Digital cons,2016,ND16,E06,,freq,102
transposition_2016_digitalcons_e08_3.txt,transposition,Digital cons,2016,ND16,E08,,freq,131
transposition_2016_digitalcons_e14_2.txt,transposition,Digital cons,2016,ND16,E14,,freq,125
transposition_2016_digitalcons_e01_4.txt,transposition,Digital cons,2016,SO16,E01,,freq,68
transposition_2016_digitalcons_e02_2.txt,transposition,Digital cons,2016,SO16,E02,,freq,64
transposition_2016_digitalcons_e06_4.txt,transposition,Digital cons,2016,SO16,E06,,freq,105
transposition_2016_digitalcons_e07_3.txt,transposition,Digital cons,2016,SO16,E07,,freq,73
transposition_2016_digitalcons_e12_3.txt,transposition,Digital cons,2016,SO16,E12,,freq,63
transposition_2016_digitalcons_e14_3.txt,transposition,Digital cons,2016,SO16,E14,,freq,100
transposition_2016_digitalcons_e25.txt,transposition,Digital cons,2016,SO16,E25,,freq,125
transposition_2017_digitalcons_ac1152.txt,transposition,Digital cons,2017,JF17,AC1152,,freq,109
transposition_2017_digitalcons_e01.txt,transposition,Digital cons,2017,JF17,E01,,freq,125
transposition_2017_digitalcons_e05.txt,transposition,Digital cons,2017,JF17,E05,,freq,77
transposition_2017_digitalcons_e06.txt,transposition,Digital cons,2017,JF17,E06,,freq,64
transposition_2017_digitalcons_e07.txt,transposition,Digital cons,2017,JF17,E07,,freq,92
transposition_2017_digitalcons_e08.txt,transposition,Digital cons,2017,JF17,E08,,freq,86
transposition_2017_digitalcons_e11.txt,transposition,Digital cons,2017,JF17,E11,,freq,60
transposition_2017_digitalcons_e12.txt,transposition,Digital cons,2017,JF17,E12,,freq,103
transposition_2017_digitalcons_e13.txt,transposition,Digital cons,2017,JF17,E13,,freq,108
transposition_2017_digitalcons_e14.txt,transposition,Digital cons,2017,JF17,E14,,freq,122
transposition_2017_digitalcons_e22.txt,transposition,Digital cons,2017,JF17,E22,,freq,125
transposition_2017_digitalcons_jf10.txt,transposition,Digital cons,2017,JF17,JF-10,,freq,250
transposition_2017_digitalcons_jf6.txt,transposition,Digital cons,2017,JF17,JF-6,,freq,65
transposition_2017_digitalcons_jf8.txt,transposition,Digital cons,2017,JF17,JF-8,,freq,80
transposition_2017_digitalcons_xs1.txt,transposition,Digital cons,2017,JF17,XS1,,freq,119
transposition_2017_digitalcons_xs2.txt,transposition,Digital cons,2017,JF17,XS2,,freq,105
transposition_2017_digitalcons_e01_2.txt,transposition,Digital cons,2017,MA17,E01,,freq,100
transposition_2017_digitalcons_e02.txt,transposition,Digital cons,2017,MA17,E02,,freq,126
transposition_2017_digitalcons_e04.txt,transposition,Digital cons,2017,MA17,E04,,freq,90
transposition_2017_digitalcons_e15.txt,transposition,Digital cons,2017,MA17,E15,,freq,80
transposition_2017_digitalcons_e18.txt,transposition,Digital cons,2017,MA17,E18,,freq,150
transposition_2017_digitalcons_e19.txt,transposition,Digital cons,2017,MA17,E19,,freq,81
transposition_2017_digitalcons_e26.txt,transposition,Digital cons,2017,MA17,E26,,freq,115
